t,value
2.73,0.8506257366018782
2.74,1.930296194909252
2.75,-0.988742448895023
2.7600000000000002,-0.9575117063068412
2.77,-0.8515519503284191
2.7800000000000002,-0.7486088731462718
2.79,-0.6675561329743833
2.8000000000000003,-0.6054246048638207
2.81,-0.537206855801256
2.82,-0.44867247569570184
2.83,-0.4054406578219252
2.84,-0.2942317218008767
2.85,-0.1706960784687967
2.86,-0.1681546782413459
2.87,-0.08864839604578083
2.88,0.07355989752813834
2.89,0.08717545987361511
2.9,0.16989074608720847
2.91,1.0781956759940625
2.92,1.1666920846748603
2.93,0.4067798226534175
2.94,0.5341200898135875
2.95,0.6319898552454669
2.96,0.6707786976625882
2.97,0.7749581766801336
2.98,0.8274887089660707
2.99,0.9435640302587561
3.0,-0.9326364690034579
3.0100000000000002,-0.9243989552535788
3.02,-0.9202362602256106
3.0300000000000002,-0.7624919943052075
3.04,-0.7037179718709693
3.0500000000000003,-1.7480053764958088
3.06,-1.6747521798485643
3.0700000000000003,-0.45208181253286545
3.08,-0.39545197246296343
3.09,-0.26422166945288167
3.1,-0.17471278545454735
3.11,-0.10991069246734696
3.12,0.02050552611881251
3.13,0.0310650398911615
3.14,1.771203450441917
3.15,1.87350331226747
3.16,0.29138244632825683
3.17,0.3894178715716641
3.18,0.4343909675427833
3.19,0.5386676352140187
3.2,-0.792087131766707
3.21,-0.7375661467292426
3.22,-0.6707925267729855
3.23,0.8709878661740162
3.24,0.8855168985727859
3.25,-0.9755435258780931
3.2600000000000002,-0.9220879944095101
3.27,-0.8585563643650278
3.2800000000000002,0.27227911052899767
3.29,-0.7007349360061161
3.3000000000000003,-0.612361030990328
3.31,-0.5112023272335634
3.3200000000000003,-0.40479481668255235
3.33,-0.34125945606210123
3.34,-0.31135934132617804
3.35,-0.19632690398161132
3.36,-0.10265097755956518
3.37,0.010012313390834075
3.38,0.015031546470151438
3.39,0.15673052521975267
3.4,0.18424978819504673
3.41,1.2146232052412775
3.42,1.5822846749411865
3.43,1.7038349482382085
3.44,1.758722231003492
3.45,1.8115648190356919
3.46,2.2518906028386114
3.47,2.3250361574029705
3.48,2.412064490764628
3.49,2.486124935343553
3.5,0.6101188740476357
3.5100000000000002,0.6542959099311491
3.52,-0.8193370344763845
3.5300000000000002,-0.777822255232848
3.54,-0.6690486060737662
3.5500000000000003,-0.6127253931731755
3.56,-0.4906180530301666
3.5700000000000003,-0.4237382177427839
3.58,-0.32342674917129355
3.59,-0.2849902172568832
3.6,-0.17590720358499393
3.61,-0.1517847816184485
3.62,-0.0008607987370495354
3.63,0.033109118054478776
3.64,0.1905244474388557
3.65,0.23002048625455387
3.66,0.24691299456897461
3.67,0.3679184145525924
3.68,0.4667778311143448
3.69,0.509468068770172
3.7,0.6079211987651593
3.71,0.6624161229728414
3.72,0.7840532298808882
3.73,-0.8006047528855986
3.74,-0.6856638900983097
3.75,-2.5818517742096025
3.7600000000000002,-2.4746260479611095
3.77,-2.39809165816842
3.7800000000000002,-0.7318050023510531
3.79,-0.6307044476073279
3.8000000000000003,-1.2266139333301467
3.81,-1.2273416613268617
3.8200000000000003,-1.111546778953314
3.83,-1.0685623410388114
3.84,-0.2795848507167006
3.85,-0.1778589935241209
3.86,-1.3425255671085135
3.87,-1.2395400074129441
3.88,-1.1692513178165984
3.89,-1.1036495740968049
3.9,-1.031988603306124
3.91,0.2758385101415379
3.92,0.31969652829581147
3.93,0.454483363571403
3.94,0.4887478838768128
3.95,0.6207398736468627
3.96,0.6398145498256739
3.97,0.8000227973320246
3.98,0.7775054884597118
3.99,0.8979809089965598
4.0,-0.9688287658317754
4.01,-0.9708698892498886
4.0200000000000005,-0.8134535095233228
4.03,-0.7470516849656578
4.04,-0.657357009126658
4.05,-0.5396712708200213
4.0600000000000005,-0.5327498460606813
4.07,-0.4577079868865327
4.08,-0.37755628119520557
4.09,-0.23739801800706328
4.1,-0.1689304135889657
4.11,-0.15442005259439912
4.12,1.6763014287674738
4.13,1.7333266705120207
4.14,1.9459224130542006
4.15,0.19930457286598946
4.16,0.2522861884050802
4.17,0.37249122699265064
4.18,0.44317242121436917
4.19,0.5410411875927094
4.2,0.6193892372563986
4.21,0.7079984267140119
4.22,0.7694653355570785
4.23,0.8381551439740196
4.24,0.947072233383033
4.25,-1.005986356758976
4.26,-0.8796081516887729
4.2700000000000005,0.64543843238943
4.28,0.71652884868313
4.29,0.773921139069049
4.3,0.8251233772245347
4.3100000000000005,-0.565530500455423
4.32,-0.41147684535052376
4.33,-0.3625262601386751
4.34,-0.3005085782921107
4.3500000000000005,-1.4260215660350641
4.36,-1.37000943071349
4.37,-1.2495333330678788
4.38,-1.1936260331570114
4.39,-1.196662091939245
4.4,0.19784152069247407
4.41,-0.8284004387931617
4.42,0.3238864451265821
4.43,0.49034675647469816
4.44,0.5262031819398
4.45,0.6031976649190509
4.46,0.7172439036095437
4.47,0.8041256450021598
4.48,0.7868934800327364
4.49,0.932179683355126
4.5,-0.9537069974140815
4.51,-0.8672391985092646
4.5200000000000005,0.3069863753957667
4.53,0.38632628716877226
4.54,0.46665473966694493
4.55,0.5345782883598601
4.5600000000000005,0.6115643385118157
4.57,-0.4036397839025749
4.58,-0.372863179915261
4.59,-1.2959315452518019
4.6000000000000005,-1.2368504267980982
4.61,-0.23125650103597792
4.62,-0.05491728350582683
4.63,0.08199513335173955
4.64,1.8279776712755909
4.65,1.8637111656136383
4.66,1.9202294027515023
4.67,0.3653881686251172
4.68,0.42207791621548996
4.69,0.5143629806401482
4.7,0.6031426940802683
4.71,1.7254493456551385
4.72,1.796068715947532
4.73,1.8478352841934838
4.74,0.9200297185424036
4.75,-1.020190012008763
4.76,-0.9205897073987022
4.7700000000000005,-0.7885255697640322
4.78,-0.8062326614322324
4.79,-0.6771144021611586
4.8,-0.5641276359261693
4.8100000000000005,-0.5149365897987173
4.82,-0.4324002099827994
4.83,-0.3466893935114279
4.84,-0.2682926092886971
4.8500000000000005,-0.19010107506515506
4.86,-0.06107835803934571
4.87,-0.07940802703694332
4.88,0.015728793152940894
4.89,0.11686307724317066
4.9,0.1866061843485041
4.91,0.2917068275501082
4.92,0.37168252269367674
4.93,-0.679525356932837
4.94,-0.6016036870553509
4.95,-0.4678008225654332
4.96,-0.4093493073567729
4.97,0.7176124619656827
4.98,-0.057969170831726924
4.99,-0.010299870418567503
5.0,-1.904173823627445
5.01,0.19083428014834924
5.0200000000000005,0.2662420110337139
5.03,0.41267852597926813
5.04,0.42665629783986325
5.05,-0.6310672611293542
5.0600000000000005,-0.5353507977122441
5.07,-0.44543099641541506
5.08,-0.35444655511198386
5.09,-0.31417840964346694
5.1000000000000005,-0.28119357029232883
5.11,-0.17422685341431488
5.12,-0.08568613585624857
5.13,-0.027128402709462304
5.14,0.053549688594808686
5.15,0.2345226076500887
5.16,0.3231923662406012
5.17,-0.8846486094016079
5.18,-0.7520385743300567
5.19,-0.7162976606525718
5.2,-0.603762762203879
5.21,-0.5687216240786124
5.22,0.7800905713559461
5.23,0.8513032659399951
5.24,0.9129782774623896
5.25,-0.9856436360070043
5.26,-0.8917451409395086
5.2700000000000005,-0.8945045464011357
5.28,-0.7422623592881185
5.29,-0.6781772402349714
5.3,-0.6113651982547899
5.3100000000000005,-0.5255914853925193
5.32,-0.4044350038717138
5.33,-0.33625209883615625
5.34,-0.3260562006857987
5.3500000000000005,-0.18511161985579314
5.36,0.574734512400733
5.37,0.6441549719455906
5.38,0.6980683137106836
5.39,0.8294835887363725
5.4,0.8670947061142225
5.41,0.9418560671713994
5.42,0.3753847180126382
5.43,0.4471820966897281
5.44,0.5260994430954925
5.45,-1.1056759951357475
5.46,0.5928616116482633
5.47,0.8186620475142908
5.48,0.835957234569415
5.49,0.9289696363668011
5.5,-0.9869133721113512
5.51,-0.9461154026415654
5.5200000000000005,-2.0289983021037457
5.53,-2.037559829123346
5.54,-1.9389899057514495
5.55,-1.833672776977524
5.5600000000000005,-0.5170979701292171
5.57,-0.42751624944768934
5.58,-0.37810097137039467
5.59,-0.3172208760924882
5.6000000000000005,-0.17338034132350486
5.61,-0.1333622837027304
5.62,-0.011905341976414144
5.63,-0.0027106840521447795
5.64,0.11435432273055081
5.65,0.185557285603692
5.66,0.3294078102265821
5.67,0.3166852356184834
5.68,0.392569133915695
5.69,0.4734031839412705
5.7,0.5922205866082979
5.71,0.7322908668634267
5.72,0.7913911523207743
5.73,0.8311504812209729
5.74,0.9732778387415271
5.75,-0.9699515651416151
5.76,-0.9400210586671436
5.7700000000000005,-0.8081445984743583
5.78,-0.7618046577879628
5.79,-0.684873627142911
5.8,-0.6064795499763795
5.8100000000000005,-0.5310405001389168
5.82,0.25483968037464094
5.83,-0.32700131350069545
5.84,-0.20882198041231603
5.8500000000000005,-2.0579311242013514
5.86,-2.0150319502444165
5.87,-1.934577448378423
5.88,-0.0030667431793776623
5.89,0.1516729155908916
5.9,0.1904835690786699
5.91,-0.3468556218665356
5.92,-0.24181594635538584
5.93,-0.18942352543884233
5.94,-0.06819931313185701
5.95,-0.023584547113402188
5.96,0.019717104144214015
5.97,0.745967657029422
5.98,0.8433792394191278
5.99,0.9853113992016022
6.0,-1.009374878021577
6.01,-1.9921592686716698
6.0200000000000005,-1.8712108193329626
6.03,-1.846153924640027
6.04,-0.6483804526591683
6.05,-1.4581798831439055
6.0600000000000005,-1.443578105933998
6.07,-0.4642380018701611
6.08,-0.36845345573986993
6.09,-0.25882433807222516
6.1000000000000005,-0.20131746938185813
6.11,-0.1753052192407726
6.12,-0.03718832050503776
6.13,1.9917363190885429
6.140000000000001,0.07410645593243448
6.15,0.15587950310075102
6.16,0.28615519073098306
6.17,0.34633579651922564
6.18,1.3121736928383503
6.19,0.5344449951913764
6.2,0.6169268594160373
6.21,0.6523390876436108
6.22,0.7482904111484625
6.23,0.8555396158937353
6.24,0.9431302841556339
6.25,-0.9587818712555672
6.26,-0.9335469202713813
6.2700000000000005,-0.877862788831861
6.28,-0.8024670959491689
6.29,0.5309540894200666
6.3,0.5467073874784605
6.3100000000000005,0.6839536405104256
6.32,0.7510294993448957
6.33,-0.3731189663014651
6.34,-0.2693408410243981
6.3500000000000005,-0.21274538597107498
6.36,-0.15883153131701871
6.37,-0.05788452133960918
6.38,0.026834169510657827
6.390000000000001,0.15133947152615432
6.4,0.16544481340588157
6.41,0.2780711898366474
6.42,0.3436640481731533
6.43,0.44917998941326154
6.44,0.4953539778328107
6.45,0.6030844763013603
6.46,0.7002101565488819
6.47,0.6907812786693528
6.48,0.7959071620168072
6.49,0.8825727643035367
6.5,-0.984923820836767
6.51,-0.9319497351987226
6.5200000000000005,-0.8592968796154216
6.53,-0.7973984443955141
6.54,-0.696801040698979
6.55,-0.5954930187637363
6.5600000000000005,-1.3086646779983193
6.57,-1.1897687157183046
6.58,-0.3422739731166175
6.59,-0.22275332432493197
6.6000000000000005,-0.16264453415309685
6.61,1.7733770306896597
6.62,1.873774765054936
6.63,1.9496746126856037
6.640000000000001,2.0001270888541423
6.65,2.1351801238249433
6.66,2.196366223450897
6.67,0.37241370428482523
6.68,0.42357221945281154
6.69,0.5307923928592103
6.7,0.5993090336859531
6.71,-0.8677210823935921
6.72,-0.8107897825743788
6.73,-0.7393863063550254
6.74,-0.660049712716663
6.75,-1.0325285689584485
6.76,-0.8958441568595472
6.7700000000000005,-0.8382612940611186
6.78,-0.7792459849051596
6.79,-0.6700431637309686
6.8,-0.6415343725506952
6.8100000000000005,-1.7478563276911117
6.82,-1.6582588167716885
6.83,-1.5552538609572901
6.84,-1.558418775413996
6.8500000000000005,-1.3674151457844474
6.86,-1.3561296028952465
6.87,-0.06552828033590294
6.88,0.04406829001320913
6.890000000000001,0.14017852046629298
6.9,-1.511565071767514
6.91,0.27616220687834636
6.92,0.3457714242115618
6.93,1.155212683659075
6.94,0.49505965605609087
6.95,0.6199221029258266
6.96,1.4513517927691555
6.97,-1.087868390058139
6.98,-0.9975720642138597
6.99,0.8956334893219543
7.0,-0.9847282903246075
7.01,-0.8916110889899648
7.0200000000000005,-0.761895771481192
7.03,-1.394001184343106
7.04,-1.2910993371683244
7.05,-1.2188642521570137
7.0600000000000005,-1.1277320107410689
7.07,-0.39679102815192063
7.08,-0.3190187203660441
7.09,-0.2768660002777221
7.1000000000000005,-0.16361925962990018
7.11,0.501496410954351
7.12,0.5870397787972742
7.13,-1.7199098715675991
7.140000000000001,-1.637334893852297
7.15,-1.544041758518789
7.16,-1.4754067796486174
7.17,-1.4260274340876495
7.18,-1.3327201937797715
7.19,0.48506290433355803
7.2,0.6290127870920463
7.21,0.6612086870434789
7.22,0.829895916575684
7.23,0.819491277058551
7.24,0.012924756825122063
7.25,-2.000146471405131
7.26,-0.8725442460684989
7.2700000000000005,-0.8884183808087104
7.28,-0.7414128378536359
7.29,-0.6983142510113057
7.3,-0.6385463858636078
7.3100000000000005,-0.544838258195635
7.32,-0.47046832434388763
7.33,-0.3613316964793495
7.34,-0.2853270324610933
7.3500000000000005,-0.23088896599368522
7.36,-0.12103572613870874
7.37,-0.08508961606597652
7.38,0.06478982293159109
7.390000000000001,0.10365116472978134
7.4,0.22952404505927762
7.41,0.31484298167594815
7.42,0.3201556996946316
7.43,0.45336188704135066
7.44,0.5136540294299046
7.45,0.5673691272341853
7.46,0.7036412089180984
7.47,0.7979121511954879
7.48,0.8344513059219392
7.49,1.734615763941436
7.5,-0.2165187046818584
7.51,-0.05816333394852102
7.5200000000000005,-0.040169351366912576
7.53,0.040521136510370814
7.54,-0.7143314137815124
7.55,-0.5617503261256775
7.5600000000000005,-0.534265881771535
7.57,-0.43883507190351456
7.58,-0.37060954667953583
7.59,-0.26090761070760343
7.6000000000000005,-0.24215720051200895
7.61,-0.09679268533836068
7.62,-0.04201248167732376
7.63,0.027130008185735063
7.640000000000001,0.12021533410221862
7.65,0.17225103231911917
7.66,0.2984404858866877
7.67,0.38723068257021814
7.68,0.40229301292767206
7.69,0.49747528002185515
7.7,0.6208135300573628
7.71,0.7357311698503186
7.72,0.7710394110190284
7.73,0.8626159371005285
7.74,0.976275270880432
7.75,-0.9738943348994508
7.76,-0.871587528448056
7.7700000000000005,-0.8741192687212828
7.78,-0.7389311350040935
7.79,-0.6628660748162721
7.8,-0.6034948223190519
7.8100000000000005,-0.48419409781600736
7.82,-0.45680401251559666
7.83,-0.3738007849308324
7.84,-0.24403234250760392
7.8500000000000005,-0.8540854602243249
7.86,-0.761997473735879
7.87,-0.6668936770583478
7.88,-0.6559415029423232
7.890000000000001,-0.4996357542277078
7.9,0.8159254830453213
7.91,0.9107387129373617
7.92,0.345306890943108
7.930000000000001,0.43929135968792093
7.94,0.5366490327355025
7.95,0.5986743781316555
7.96,0.6237088708717979
7.97,0.6894240640776452
7.98,0.8506126380796813
7.99,0.937468787189642
8.0,-0.9990968978843219
8.01,-0.9278537814002931
8.02,-0.8221859003673936
8.03,-0.741490066924485
8.040000000000001,-0.655379521018093
8.05,-0.6488534439559844
8.06,-0.5302866602320855
8.07,-0.4042268818103689
8.08,-0.35420676213367625
8.09,-0.26581314649910776
8.1,-0.23971683522705778
8.11,-0.12220853667252068
8.120000000000001,0.876436133173534
8.13,0.006417139429885678
8.14,0.061121259494547435
8.15,0.18592293567376394
8.16,0.24917924109349346
8.17,0.36034515011972373
8.18,-0.48942288249972565
8.19,0.4928411617238388
8.2,0.5689001475441656
8.21,0.7149605794993674
8.22,0.7595239159334011
8.23,0.8420765105445377
8.24,0.9012237518884989
8.25,-2.3195449550503207
8.26,-2.275956688654766
8.27,-2.2076100825445435
8.28,-2.088199628678954
8.290000000000001,-0.6877432665999496
8.3,-0.6084839000014117
8.31,-0.5245858209733683
8.32,-0.4120787659514732
8.33,-0.41970050046061136
8.34,-0.25563941255970557
8.35,-0.19315646271256376
8.36,-0.1352003276975026
8.370000000000001,-0.1119976912562343
8.38,0.00802567364135709
8.39,0.1332852191873491
8.4,0.20291252325638826
8.41,0.31937247239066835
8.42,0.35780697640712816
8.43,0.4248028559115492
8.44,0.5100218503639473
8.45,0.6113719163387394
8.46,0.663281676982182
8.47,0.7613097328184681
8.48,0.8017355139445127
8.49,0.8974851487393017
8.5,-1.0071764059070385
8.51,-0.8943154006240515
8.52,-1.692091948161999
8.53,-1.5803546400612645
8.540000000000001,0.3060069648967987
8.55,0.37417300431825995
8.56,-0.4977442699635821
8.57,-1.9756538827153647
8.58,-1.861017027911377
8.59,-1.8129045831677284
8.6,-1.6981698756649068
8.61,-1.7048139377569078
8.620000000000001,-1.6062248454314163
8.63,0.005823445496043779
8.64,0.13808252864478396
8.65,-0.9589226460349577
8.66,0.2909210400445451
8.67,0.3981001949881009
8.68,0.44076695869990584
8.69,0.517114998601889
8.700000000000001,0.6149515413471764
8.71,0.7038317859540755
8.72,0.7744067780135178
8.73,0.8063991650452058
8.74,0.8848364864119289
8.75,-1.0034385570193296
8.76,-0.9148939043451392
8.77,-0.832256659232972
8.78,-0.7914315279714472
8.790000000000001,-0.7392071832474104
8.8,-0.6262269904624254
8.81,-0.5027425645281194
8.82,-0.4292903751521253
8.83,-0.36938574342751523
8.84,-0.2030620236143633
8.85,-0.20838327194319045
8.86,-0.12578416860858252
8.870000000000001,-0.0031454650743809806
8.88,-1.6676344657904498
8.89,-1.5600852158933283
8.9,0.17025191785946464
8.91,1.027006703554814
8.92,0.3600521785017189
8.93,0.4452293090733786
8.94,0.4287426567216239
8.950000000000001,-0.002287120231528994
8.96,0.10703110658191461
8.97,0.14758789556503238
8.98,0.21447561516484137
8.99,0.3243539340011349
9.0,-1.5574885891121357
9.01,-0.8712987005100662
9.02,-0.8850818924686386
9.03,0.8758751564094581
9.040000000000001,0.9719113544362639
9.05,1.0474450890914544
9.06,-0.5271935933650104
9.07,-0.46895954720694255
9.08,-2.0705785988369416
9.09,-1.9943803140249208
9.1,-0.2415903658324032
9.11,-0.17291940644680437
9.120000000000001,-0.9801415006321489
9.13,-0.8498771451365497
9.14,0.11445576250298323
9.15,0.18797572390282777
9.16,0.2579009578745814
9.17,0.3714851562245936
9.18,0.48627031991488556
9.19,0.4960780564185274
9.200000000000001,0.592410431383472
9.21,0.6905064585076219
9.22,0.7069447753055387
9.23,-1.0713839931037616
9.24,-0.9555969013751903
9.25,-2.8159891114154165
9.26,-2.8458835625894126
9.27,-2.7623884900856446
9.28,-2.6467379406449307
9.290000000000001,-0.6825131141197681
9.3,-0.5659177131842111
9.31,-0.4782248748433619
9.32,-0.44183509701595824
9.33,-0.33340985933916867
9.34,-0.2696565144192728
9.35,-0.182820140703687
9.36,-0.14221557400570076
9.370000000000001,-1.484560337350828
9.38,-1.3981274237573496
9.39,-1.351591126079645
9.4,-1.2452467084515237
9.41,-1.2267787017869114
9.42,-1.1264881579136732
9.43,0.41321928372909533
9.44,-1.0025935624636477
9.450000000000001,-0.9074120197688151
9.46,-0.8681521656541091
9.47,1.9200951624229765
9.48,0.9115474839469699
9.49,0.9231204427197098
9.5,-1.011568062302523
9.51,-2.8590598065229567
9.52,-2.742605556723233
9.53,-2.630097672846013
9.540000000000001,-0.6635614425028741
9.55,-0.6054255545130929
9.56,-0.5744744479255103
9.57,-0.4011829517044082
9.58,-0.34132400418956593
9.59,0.7190656390050383
9.6,0.7991985741023955
9.61,0.8631358482032864
9.620000000000001,1.0074351094420808
9.63,1.0253077310725942
9.64,0.15037600642079096
9.65,0.2081636289824405
9.66,0.2757653181037845
9.67,0.323966003813386
9.68,0.42705416792381545
9.69,0.5076316215739961
9.700000000000001,0.6404928488875044
9.71,0.7022527954189823
9.72,0.7508999081426131
9.73,0.8169743944933693
9.74,-0.19249390384804643
9.75,-2.151428749771929
9.76,-2.0454397931737685
9.77,-1.9221815902971322
9.78,-0.7777795442767731
9.790000000000001,-0.6046426849633527
9.8,-0.5819908184815813
9.81,-0.5744262922001109
9.82,-0.4625245820975797
9.83,-0.36743998553210694
9.84,-0.24148949732693592
9.85,-0.1944235018808455
9.86,-0.07119759627491738
9.870000000000001,-0.031947253618974186
9.88,0.03407235854029081
9.89,0.16539657865855834
9.9,0.18705104326609875
9.91,0.275885021184473
9.92,0.3778026178811485
9.93,-0.3764590261419814
9.94,-0.31197250857412695
9.950000000000001,-0.11316258190177764
9.96,0.6754429875790426
